datetime,forecast_error,equity
2024-12-11,-55.36480679242766,120925.67635103923
2024-12-12,-41.21192276431307,120925.67635103923
2024-12-13,-38.51546503398018,120925.67635103923
2024-12-14,16.441371937712844,129162.95495792801
2024-12-15,17.11624638120206,129162.95495792801
2024-12-16,-1.2615227927628325,127358.93091621573
2024-12-17,-9.848085295475059,127358.93091621573
2024-12-18,33.25890027994992,127358.93091621573
2024-12-19,-7.503423540112593,127358.93091621573
2024-12-20,-22.524940574611577,127358.93091621573
2024-12-21,23.772647050231324,124498.9834462419
2024-12-22,0.5423982923572446,123704.92021489292
2024-12-23,-23.979864875141224,123704.92021489292
2024-12-24,-40.600238364141774,120589.99088005212
2024-12-25,-12.74484908959245,120589.99088005212
2024-12-26,-18.02456037518678,120589.99088005212
2024-12-27,-9.523006098472763,120589.99088005212
2024-12-28,-19.942038956299697,120589.99088005212
2024-12-29,-13.025788071184934,120589.99088005212
2024-12-30,3.528628984554203,119686.26871862872
